p	512	8192
a	192	194	88
a	192	196	78
a	192	203	48
a	192	224	57
a	192	232	30
a	192	256	7
a	192	257	7
a	192	258	70
a	192	259	91
a	192	260	25
a	192	261	57
a	192	262	99
a	192	264	1
a	192	266	48
a	192	267	68
a	192	272	98
a	192	274	36
a	192	275	15
a	192	283	51
a	192	284	59
a	192	289	49
a	192	296	95
a	192	304	32
a	192	306	10
a	192	320	42
a	192	321	91
a	192	323	83
a	192	324	50
a	192	326	100
a	192	331	51
a	192	338	18
a	192	360	30
a	192	384	52
a	192	385	48
a	192	386	76
a	192	387	30
a	192	388	66
a	192	389	78
a	192	390	75
a	192	395	97
a	192	401	7
a	192	402	57
a	192	409	29
a	192	410	86
a	192	419	26
a	192	427	21
a	192	448	7
a	192	449	13
a	192	466	13
a	193	0	81
a	193	1	57
a	193	2	95
a	193	8	85
a	193	10	94
a	193	17	60
a	193	18	56
a	193	20	8
a	193	43	55
a	193	48	49
a	193	67	80
a	193	80	5
a	193	92	72
a	193	130	34
a	193	136	96
a	193	137	21
a	193	162	32
a	193	209	18
a	193	256	59
a	193	257	100
a	193	258	39
a	193	264	65
a	193	268	64
a	193	271	65
a	193	288	80
a	193	312	41
a	193	338	86
a	193	352	87
a	193	384	93
a	193	386	62
a	193	392	85
a	193	400	88
a	193	455	60
a	193	490	29
a	194	0	35
a	194	1	39
a	194	2	67
a	194	5	23
a	194	9	51
a	194	10	53
a	194	12	15
a	194	13	36
a	194	16	28
a	194	18	99
a	194	25	46
a	194	41	78
a	194	48	33
a	194	82	47
a	194	129	32
a	194	132	46
a	194	149	43
a	194	168	84
a	194	189	18
a	194	193	10
a	194	256	24
a	194	257	63
a	194	258	30
a	194	264	8
a	194	272	3
a	194	288	27
a	194	289	90
a	194	320	58
a	194	324	4
a	194	369	96
a	194	384	44
a	194	392	22
a	194	448	42
a	194	449	7
a	195	1	17
a	195	17	56
a	195	19	69
a	195	40	37
a	195	64	41
a	195	137	22
a	195	141	77
a	195	227	53
a	195	256	19
a	195	260	27
a	195	265	100
a	195	266	78
a	195	276	25
a	195	328	91
a	195	384	47
a	196	0	90
a	196	1	66
a	196	2	86
a	196	3	76
a	196	5	96
a	196	7	78
a	196	8	74
a	196	9	6
a	196	11	40
a	196	12	86
a	196	22	26
a	196	34	97
a	196	51	100
a	196	56	61
a	196	65	45
a	196	128	76
a	196	136	33
a	196	139	41
a	196	147	40
a	196	161	1
a	196	198	24
a	196	202	74
a	196	257	11
a	196	258	75
a	196	259	83
a	196	260	96
a	196	265	33
a	196	273	1
a	196	276	98
a	196	281	91
a	196	288	77
a	196	323	62
a	196	385	2
a	196	388	20
a	196	393	76
a	196	394	64
a	197	2	55
a	197	41	34
a	197	131	4
a	197	132	86
a	197	134	5
a	197	164	10
a	197	194	71
a	197	260	77
a	197	268	66
a	197	280	6
a	197	291	33
a	198	0	25
a	198	1	41
a	198	33	83
a	198	132	26
a	198	136	44
a	198	145	74
a	198	204	58
a	198	256	32
a	198	265	95
a	198	266	57
a	198	268	64
a	198	269	55
a	198	275	49
a	198	391	56
a	198	392	10
a	198	404	17
a	198	429	72
a	199	264	20
a	199	266	36
a	199	273	36
a	199	402	9
a	200	0	38
a	200	1	76
a	200	2	90
a	200	3	67
a	200	5	46
a	200	8	9
a	200	9	73
a	200	10	95
a	200	14	93
a	200	16	80
a	200	18	11
a	200	20	42
a	200	22	76
a	200	25	75
a	200	33	11
a	200	36	44
a	200	37	47
a	200	42	73
a	200	56	36
a	200	64	7
a	200	66	27
a	200	69	65
a	200	112	94
a	200	129	71
a	200	134	94
a	200	136	34
a	200	141	15
a	200	144	25
a	200	145	29
a	200	157	22
a	200	237	32
a	200	256	78
a	200	257	100
a	200	264	53
a	200	265	44
a	200	266	97
a	200	268	71
a	200	272	21
a	200	273	51
a	200	274	83
a	200	284	9
a	200	304	19
a	200	320	95
a	200	327	70
a	200	337	60
a	200	384	73
a	200	386	95
a	200	410	20
a	200	457	100
a	200	488	34
a	200	490	1
a	201	2	78
a	201	3	89
a	201	9	61
a	201	43	21
a	201	49	72
a	201	129	61
a	201	152	50
a	201	160	30
a	201	256	30
a	201	264	59
a	201	288	73
a	201	290	65
a	201	299	15
a	201	394	69
a	201	417	81
a	201	468	36
a	202	0	89
a	202	2	36
a	202	3	32
a	202	4	34
a	202	6	18
a	202	11	41
a	202	72	31
a	202	128	92
a	202	136	81
a	202	139	66
a	202	144	44
a	202	145	85
a	202	224	76
a	202	256	91
a	202	265	94
a	202	269	24
a	202	272	29
a	202	273	27
a	202	321	33
a	202	336	85
a	202	387	66
a	202	408	70
a	202	448	51
a	203	64	83
a	203	72	58
a	203	258	91
a	203	261	75
a	203	280	50
a	204	0	44
a	204	2	33
a	204	3	15
a	204	15	97
a	204	16	50
a	204	17	13
a	204	89	51
a	204	129	53
a	204	136	55
a	204	194	19
a	204	256	56
a	204	291	62
a	204	326	44
a	204	384	19
a	204	385	86
a	205	8	29
a	205	96	21
a	205	133	78
a	206	0	77
a	206	17	96
a	206	43	18
a	206	68	69
a	206	256	49
a	206	258	74
a	206	273	47
a	206	354	27
a	207	130	65
a	207	393	82
a	208	1	73
a	208	2	90
a	208	9	26
a	208	10	5
a	208	16	98
a	208	19	48
a	208	25	81
a	208	32	45
a	208	128	81
a	208	129	59
a	208	144	38
a	208	146	21
a	208	168	26
a	208	256	2
a	208	258	41
a	208	261	30
a	208	265	54
a	208	307	53
a	208	321	5
a	208	327	53
a	208	386	14
a	208	390	79
a	208	419	43
a	209	0	98
a	209	2	92
a	209	66	95
a	209	74	97
a	209	288	83
a	209	321	55
a	209	336	10
a	209	385	20
a	210	0	58
a	210	16	36
a	210	144	34
a	210	256	83
a	210	259	22
a	210	272	88
a	210	288	70
a	210	289	37
a	210	385	89
a	211	0	76
a	211	258	76
a	211	259	9
a	212	1	17
a	212	2	43
a	212	10	14
a	212	32	3
a	212	136	40
a	212	152	35
a	212	256	90
a	212	258	70
a	212	264	50
a	212	265	87
a	212	270	52
a	212	391	84
a	212	394	37
a	212	455	59
a	213	256	33
a	213	266	85
a	214	0	16
a	215	4	72
a	215	384	93
a	216	0	20
a	216	1	35
a	216	8	34
a	216	11	17
a	216	73	54
a	216	128	38
a	216	132	75
a	216	256	51
a	216	258	48
a	216	266	64
a	216	384	61
a	216	416	49
a	217	0	63
a	217	385	98
a	218	272	95
a	218	274	16
a	221	256	59
a	222	73	91
a	222	481	40
a	223	280	64
a	224	0	64
a	224	2	95
a	224	6	89
a	224	11	16
a	224	19	36
a	224	46	39
a	224	104	28
a	224	128	28
a	224	129	4
a	224	163	15
a	224	168	60
a	224	171	86
a	224	192	64
a	224	256	62
a	224	258	83
a	224	263	81
a	224	289	66
a	224	296	57
a	224	322	58
a	224	384	11
a	224	386	82
a	224	416	58
a	225	96	56
a	225	128	15
a	225	256	22
a	225	270	63
a	225	272	81
a	225	402	94
a	225	424	30
a	225	425	80
a	226	0	48
a	226	19	29
a	226	32	93
a	226	33	61
a	226	64	75
a	226	66	22
a	226	97	30
a	226	128	24
a	226	129	62
a	226	196	38
a	226	257	4
a	226	260	65
a	226	290	27
a	226	307	92
a	226	417	30
a	227	5	43
a	227	272	28
a	228	23	56
a	228	262	69
a	228	455	62
a	230	28	17
a	230	43	2
a	230	464	75
a	231	2	57
a	232	0	40
a	232	1	56
a	232	2	56
a	232	33	81
a	232	48	50
a	232	160	73
a	232	256	11
a	232	294	55
a	232	297	99
a	232	384	84
a	233	21	79
a	233	400	39
a	234	41	49
a	234	161	88
a	234	256	7
a	234	262	37
a	234	264	57
a	234	273	5
a	234	289	51
a	236	32	57
a	236	130	87
a	236	418	51
a	237	0	92
a	237	256	41
a	237	387	8
a	238	2	13
a	239	3	61
a	240	2	10
a	240	259	44
a	240	264	9
a	240	325	67
a	245	294	63
a	247	385	21
a	247	409	5
a	249	321	30
a	250	296	32
a	251	17	20
a	251	80	5
a	252	136	61
a	254	226	23
a	256	0	34
a	256	1	76
a	256	2	35
a	256	3	83
a	256	4	23
a	256	5	33
a	256	6	75
a	256	7	46
a	256	8	2
a	256	9	51
a	256	10	98
a	256	11	89
a	256	12	38
a	256	13	98
a	256	14	31
a	256	16	73
a	256	17	55
a	256	18	44
a	256	19	31
a	256	20	96
a	256	22	76
a	256	23	46
a	256	24	65
a	256	25	72
a	256	26	35
a	256	27	79
a	256	28	19
a	256	32	99
a	256	33	65
a	256	34	79
a	256	35	11
a	256	39	16
a	256	40	12
a	256	41	7
a	256	42	57
a	256	44	29
a	256	48	58
a	256	49	69
a	256	51	78
a	256	64	74
a	256	65	80
a	256	66	86
a	256	67	16
a	256	68	1
a	256	69	55
a	256	70	71
a	256	72	94
a	256	73	50
a	256	74	33
a	256	75	20
a	256	76	87
a	256	77	57
a	256	78	60
a	256	79	30
a	256	80	86
a	256	82	41
a	256	88	82
a	256	96	73
a	256	99	93
a	256	100	11
a	256	101	61
a	256	104	13
a	256	106	62
a	256	120	55
a	256	128	97
a	256	129	88
a	256	130	29
a	256	131	51
a	256	136	58
a	256	138	48
a	256	139	63
a	256	140	70
a	256	142	39
a	256	144	29
a	256	145	35
a	256	146	38
a	256	147	23
a	256	152	73
a	256	154	71
a	256	160	73
a	256	162	31
a	256	163	99
a	256	164	21
a	256	171	36
a	256	176	20
a	256	192	74
a	256	194	10
a	256	200	9
a	256	201	55
a	256	213	34
a	256	226	70
a	256	257	99
a	256	258	34
a	256	259	93
a	256	260	54
a	256	261	20
a	256	263	74
a	256	264	15
a	256	265	55
a	256	266	62
a	256	267	1
a	256	268	46
a	256	270	16
a	256	271	73
a	256	272	84
a	256	273	51
a	256	274	65
a	256	275	24
a	256	276	4
a	256	277	36
a	256	280	48
a	256	282	33
a	256	284	1
a	256	288	48
a	256	296	80
a	256	298	86
a	256	302	97
a	256	303	92
a	256	305	89
a	256	315	81
a	256	320	42
a	256	321	92
a	256	322	56
a	256	323	72
a	256	324	86
a	256	326	1
a	256	328	91
a	256	329	14
a	256	331	57
a	256	333	36
a	256	336	58
a	256	337	52
a	256	344	17
a	256	348	79
a	256	352	55
a	256	360	48
a	256	364	50
a	256	376	6
a	256	384	39
a	256	385	82
a	256	386	41
a	256	392	29
a	256	393	50
a	256	401	11
a	256	404	21
a	256	410	55
a	256	448	98
a	256	450	66
a	256	455	38
a	256	457	62
a	257	0	47
a	257	1	49
a	257	2	89
a	257	3	22
a	257	7	9
a	257	8	77
a	257	9	33
a	257	10	87
a	257	11	52
a	257	12	30
a	257	16	60
a	257	18	7
a	257	19	47
a	257	22	49
a	257	26	41
a	257	28	91
a	257	32	73
a	257	34	14
a	257	38	33
a	257	64	29
a	257	65	77
a	257	66	84
a	257	69	87
a	257	70	82
a	257	74	9
a	257	80	47
a	257	81	1
a	257	84	57
a	257	86	61
a	257	105	42
a	257	106	35
a	257	128	95
a	257	129	75
a	257	130	60
a	257	131	42
a	257	136	20
a	257	138	10
a	257	146	71
a	257	153	97
a	257	154	34
a	257	162	51
a	257	201	87
a	257	202	87
a	257	224	8
a	257	256	87
a	257	258	57
a	257	259	57
a	257	260	58
a	257	261	62
a	257	264	16
a	257	266	93
a	257	267	4
a	257	272	83
a	257	274	72
a	257	280	8
a	257	282	60
a	257	288	21
a	257	298	4
a	257	304	76
a	257	307	100
a	257	320	74
a	257	322	19
a	257	329	29
a	257	337	3
a	257	338	34
a	257	384	23
a	257	386	8
a	257	392	58
a	257	424	54
a	257	432	50
a	257	464	52
a	258	0	85
a	258	1	70
a	258	2	26
a	258	3	37
a	258	4	64
a	258	5	91
a	258	6	50
a	258	8	26
a	258	9	93
a	258	10	17
a	258	11	90
a	258	12	15
a	258	16	99
a	258	17	16
a	258	19	59
a	258	24	11
a	258	25	59
a	258	26	54
a	258	32	3
a	258	33	10
a	258	34	53
a	258	40	64
a	258	42	79
a	258	48	35
a	258	50	57
a	258	64	56
a	258	65	33
a	258	66	52
a	258	69	64
a	258	70	63
a	258	72	49
a	258	73	77
a	258	80	58
a	258	84	62
a	258	96	47
a	258	128	38
a	258	129	81
a	258	130	98
a	258	131	83
a	258	136	19
a	258	137	66
a	258	138	8
a	258	144	27
a	258	152	14
a	258	162	94
a	258	176	54
a	258	192	40
a	258	205	84
a	258	213	76
a	258	256	79
a	258	257	19
a	258	259	28
a	258	261	32
a	258	264	77
a	258	265	10
a	258	266	81
a	258	272	3
a	258	273	9
a	258	280	11
a	258	282	1
a	258	291	10
a	258	320	7
a	258	321	45
a	258	322	1
a	258	328	96
a	258	332	51
a	258	336	5
a	258	384	46
a	258	392	48
a	258	394	27
a	258	405	46
a	258	425	88
a	258	465	54
a	259	0	69
a	259	1	44
a	259	2	99
a	259	4	89
a	259	5	95
a	259	8	9
a	259	9	28
a	259	13	5
a	259	17	73
a	259	26	57
a	259	33	17
a	259	40	34
a	259	64	11
a	259	72	39
a	259	75	39
a	259	80	12
a	259	81	65
a	259	131	5
a	259	161	47
a	259	192	84
a	259	210	43
a	259	224	57
a	259	240	27
a	259	256	75
a	259	257	28
a	259	258	12
a	259	260	14
a	259	264	74
a	259	265	89
a	259	266	4
a	259	276	94
a	259	321	30
a	259	328	73
a	259	384	16
a	260	0	5
a	260	1	96
a	260	2	56
a	260	3	6
a	260	4	18
a	260	5	40
a	260	6	45
a	260	8	40
a	260	9	93
a	260	10	5
a	260	12	52
a	260	16	71
a	260	17	62
a	260	18	24
a	260	19	63
a	260	21	14
a	260	23	74
a	260	24	58
a	260	25	83
a	260	32	78
a	260	35	39
a	260	41	7
a	260	49	59
a	260	64	9
a	260	66	53
a	260	67	9
a	260	68	45
a	260	69	64
a	260	71	76
a	260	72	64
a	260	73	96
a	260	74	72
a	260	80	100
a	260	81	79
a	260	83	77
a	260	85	76
a	260	129	10
a	260	130	39
a	260	136	76
a	260	141	85
a	260	145	65
a	260	146	75
a	260	147	38
a	260	148	14
a	260	154	77
a	260	170	11
a	260	190	49
a	260	192	66
a	260	193	95
a	260	196	20
a	260	197	59
a	260	200	71
a	260	228	29
a	260	256	32
a	260	257	38
a	260	258	56
a	260	261	3
a	260	262	59
a	260	263	11
a	260	264	39
a	260	265	86
a	260	266	30
a	260	267	50
a	260	268	35
a	260	272	8
a	260	273	15
a	260	278	13
a	260	280	71
a	260	288	37
a	260	298	96
a	260	304	17
a	260	306	32
a	260	320	4
a	260	321	54
a	260	322	93
a	260	327	19
a	260	328	93
a	260	329	9
a	260	332	69
a	260	338	79
a	260	341	17
a	260	385	39
a	260	386	86
a	260	388	77
a	260	392	74
a	260	394	26
a	260	395	38
a	260	440	72
a	260	481	33
a	261	0	42
a	261	2	87
a	261	3	48
a	261	4	21
a	261	6	63
a	261	8	50
a	261	9	50
a	261	12	54
a	261	16	30
a	261	17	10
a	261	64	86
a	261	66	46
a	261	73	97
a	261	90	87
a	261	96	12
a	261	98	10
a	261	129	36
a	261	131	63
a	261	155	42
a	261	196	92
a	261	256	55
a	261	257	40
a	261	260	90
a	261	263	8
a	261	272	65
a	261	320	70
a	261	393	43
a	261	398	53
a	261	448	30
a	262	0	63
a	262	1	66
a	262	2	74
a	262	3	28
a	262	4	28
a	262	6	56
a	262	7	88
a	262	8	98
a	262	9	82
a	262	10	52
a	262	16	85
a	262	17	69
a	262	20	30
a	262	25	54
a	262	29	89
a	262	31	4
a	262	33	77
a	262	64	13
a	262	66	44
a	262	74	63
a	262	75	47
a	262	76	85
a	262	128	41
a	262	129	15
a	262	130	81
a	262	256	2
a	262	258	1
a	262	259	100
a	262	261	33
a	262	265	58
a	262	272	99
a	262	277	46
a	262	288	53
a	262	321	38
a	262	324	82
a	262	330	64
a	262	386	75
a	262	452	94
a	263	0	71
a	263	1	37
a	263	3	100
a	263	9	71
a	263	40	13
a	263	72	89
a	263	74	90
a	263	130	82
a	263	264	39
a	263	272	100
a	263	297	48
a	263	320	81
a	264	0	61
a	264	1	61
a	264	2	92
a	264	3	17
a	264	4	45
a	264	5	58
a	264	6	18
a	264	8	68
a	264	9	19
a	264	10	58
a	264	11	52
a	264	14	82
a	264	15	14
a	264	16	47
a	264	17	87
a	264	18	79
a	264	20	14
a	264	21	17
a	264	22	57
a	264	24	75
a	264	25	71
a	264	26	79
a	264	27	29
a	264	32	56
a	264	33	11
a	264	34	64
a	264	43	94
a	264	48	87
a	264	49	71
a	264	50	9
a	264	55	28
a	264	56	17
a	264	64	77
a	264	65	69
a	264	66	39
a	264	67	53
a	264	68	26
a	264	72	84
a	264	74	41
a	264	75	67
a	264	76	82
a	264	80	41
a	264	81	22
a	264	82	50
a	264	84	88
a	264	105	70
a	264	107	15
a	264	129	69
a	264	130	80
a	264	131	37
a	264	138	52
a	264	146	15
a	264	152	27
a	264	154	24
a	264	157	65
a	264	168	81
a	264	192	46
a	264	196	84
a	264	200	98
a	264	219	24
a	264	256	45
a	264	257	83
a	264	258	17
a	264	259	16
a	264	261	41
a	264	263	43
a	264	265	76
a	264	267	78
a	264	272	47
a	264	273	26
a	264	275	48
a	264	276	37
a	264	280	39
a	264	281	59
a	264	283	29
a	264	289	7
a	264	296	81
a	264	299	17
a	264	301	51
a	264	321	49
a	264	322	27
a	264	323	19
a	264	324	60
a	264	329	69
a	264	336	59
a	264	337	4
a	264	384	3
a	264	385	46
a	264	387	46
a	264	392	20
a	264	400	77
a	264	427	22
a	264	472	61
a	265	0	6
a	265	1	50
a	265	2	59
a	265	3	56
a	265	5	55
a	265	6	15
a	265	8	55
a	265	17	84
a	265	32	78
a	265	44	37
a	265	50	38
a	265	65	33
a	265	66	78
a	265	82	75
a	265	128	68
a	265	129	35
a	265	130	90
a	265	136	52
a	265	138	79
a	265	145	88
a	265	192	43
a	265	256	39
a	265	257	69
a	265	258	99
a	265	260	47
a	265	280	13
a	265	320	6
a	265	321	36
a	265	322	59
a	265	386	29
a	265	400	21
a	265	464	68
a	266	0	98
a	266	1	100
a	266	2	25
a	266	3	26
a	266	4	93
a	266	5	19
a	266	9	50
a	266	11	26
a	266	16	6
a	266	17	44
a	266	20	55
a	266	24	100
a	266	25	9
a	266	33	14
a	266	35	58
a	266	41	36
a	266	43	23
a	266	50	41
a	266	64	14
a	266	66	33
a	266	84	5
a	266	85	91
a	266	88	89
a	266	96	92
a	266	128	85
a	266	136	97
a	266	137	42
a	266	144	67
a	266	187	39
a	266	200	36
a	266	256	96
a	266	257	89
a	266	258	39
a	266	260	12
a	266	264	76
a	266	265	11
a	266	273	25
a	266	276	37
a	266	289	7
a	266	320	36
a	266	340	37
a	266	360	43
a	266	384	96
a	266	464	9
a	267	0	12
a	267	2	24
a	267	6	8
a	267	8	48
a	267	14	14
a	267	16	12
a	267	72	31
a	267	89	85
a	267	130	81
a	267	146	78
a	267	256	38
a	267	260	57
a	267	289	10
a	267	330	96
a	268	0	58
a	268	1	19
a	268	2	79
a	268	3	99
a	268	4	100
a	268	5	97
a	268	6	81
a	268	8	28
a	268	9	68
a	268	10	72
a	268	11	3
a	268	17	6
a	268	19	7
a	268	22	58
a	268	26	66
a	268	34	72
a	268	41	28
a	268	64	51
a	268	68	99
a	268	72	98
a	268	77	23
a	268	83	13
a	268	128	62
a	268	129	27
a	268	137	29
a	268	162	69
a	268	256	63
a	268	257	46
a	268	258	39
a	268	259	95
a	268	261	18
a	268	264	54
a	268	273	81
a	268	280	100
a	268	288	11
a	268	289	73
a	268	292	24
a	268	320	2
a	268	321	36
a	268	330	96
a	268	352	83
a	268	392	92
a	268	480	27
a	269	0	15
a	269	4	74
a	269	8	48
a	269	22	87
a	269	42	81
a	269	136	40
a	269	160	82
a	269	261	25
a	269	274	19
a	269	296	51
a	269	387	85
a	270	0	30
a	270	1	56
a	270	5	69
a	270	7	99
a	270	8	96
a	270	9	60
a	270	17	82
a	270	18	48
a	270	22	2
a	270	29	50
a	270	32	95
a	270	36	79
a	270	42	87
a	270	69	36
a	270	73	37
a	270	170	34
a	270	256	53
a	270	259	70
a	270	336	86
a	270	368	88
a	270	385	49
a	271	0	75
a	271	2	39
a	271	64	71
a	271	257	91
a	271	321	80
a	272	0	79
a	272	1	18
a	272	2	68
a	272	4	57
a	272	5	43
a	272	8	63
a	272	10	16
a	272	11	33
a	272	12	99
a	272	16	89
a	272	17	34
a	272	18	39
a	272	19	71
a	272	25	6
a	272	56	52
a	272	64	2
a	272	65	45
a	272	67	55
a	272	72	39
a	272	73	46
a	272	79	42
a	272	80	29
a	272	84	42
a	272	128	68
a	272	130	12
a	272	131	66
a	272	136	34
a	272	138	13
a	272	139	39
a	272	160	75
a	272	176	70
a	272	177	90
a	272	193	50
a	272	202	40
a	272	225	84
a	272	256	30
a	272	257	28
a	272	258	56
a	272	259	47
a	272	264	30
a	272	268	58
a	272	274	43
a	272	290	86
a	272	291	25
a	272	292	79
a	272	384	69
a	272	385	93
a	272	393	60
a	272	420	31
a	273	0	85
a	273	2	47
a	273	8	21
a	273	16	24
a	273	34	70
a	273	64	16
a	273	65	20
a	273	72	6
a	273	75	32
a	273	258	28
a	273	390	44
a	274	0	53
a	274	2	78
a	274	3	48
a	274	8	30
a	274	12	49
a	274	16	87
a	274	19	79
a	274	25	15
a	274	31	5
a	274	32	87
a	274	33	51
a	274	40	25
a	274	42	42
a	274	48	64
a	274	64	41
a	274	65	40
a	274	68	90
a	274	72	15
a	274	129	82
a	274	256	49
a	274	262	40
a	274	264	92
a	274	265	43
a	274	306	27
a	274	320	35
a	274	448	17
a	275	66	84
a	275	72	48
a	275	88	47
a	275	128	82
a	275	130	29
a	275	265	5
a	275	268	34
a	275	272	50
a	275	304	81
a	276	0	94
a	276	2	27
a	276	3	92
a	276	4	38
a	276	11	40
a	276	16	51
a	276	17	20
a	276	33	88
a	276	74	96
a	276	76	9
a	276	130	12
a	276	256	33
a	276	259	97
a	276	264	59
a	276	266	2
a	276	364	73
a	276	384	61
a	276	393	57
a	277	0	56
a	277	128	4
a	277	256	16
a	277	258	38
a	277	261	74
a	277	278	56
a	277	304	53
a	278	1	1
a	278	64	10
a	278	132	47
a	278	256	52
a	278	266	42
a	279	72	38
a	279	256	21
a	280	0	72
a	280	1	92
a	280	2	85
a	280	4	1
a	280	8	85
a	280	10	13
a	280	13	67
a	280	16	50
a	280	17	61
a	280	18	32
a	280	19	11
a	280	34	20
a	280	72	60
a	280	129	83
a	280	151	98
a	280	152	88
a	280	161	92
a	280	195	17
a	280	202	53
a	280	210	60
a	280	256	34
a	280	259	69
a	280	273	93
a	280	276	74
a	280	298	66
a	280	322	56
a	280	336	6
a	281	0	12
a	281	2	57
a	281	3	44
a	281	64	63
a	281	78	92
a	282	1	65
a	282	8	81
a	282	72	24
a	282	272	20
a	282	274	17
a	283	0	84
a	283	3	17
a	283	7	93
a	283	16	2
a	283	256	18
a	283	281	82
a	284	1	68
a	284	2	17
a	284	4	65
a	284	8	13
a	284	16	14
a	284	20	73
a	284	32	17
a	284	64	24
a	284	240	20
a	284	257	71
a	284	258	6
a	284	274	35
a	284	390	77
a	285	264	93
a	285	408	29
a	286	1	50
a	286	132	66
a	286	136	16
a	286	256	12
a	286	400	27
a	287	256	78
a	287	257	37
a	288	0	18
a	288	1	29
a	288	2	64
a	288	3	90
a	288	6	91
a	288	8	5
a	288	9	9
a	288	11	76
a	288	14	56
a	288	16	3
a	288	18	63
a	288	24	35
a	288	27	18
a	288	32	41
a	288	33	66
a	288	35	74
a	288	36	45
a	288	40	100
a	288	44	77
a	288	49	77
a	288	55	30
a	288	64	40
a	288	65	4
a	288	66	72
a	288	70	24
a	288	71	20
a	288	80	71
a	288	81	44
a	288	83	63
a	288	96	80
a	288	105	63
a	288	106	60
a	288	128	82
a	288	136	10
a	288	145	47
a	288	160	78
a	288	161	75
a	288	162	76
a	288	171	87
a	288	195	74
a	288	256	65
a	288	257	85
a	288	258	71
a	288	259	8
a	288	262	93
a	288	263	18
a	288	266	34
a	288	267	97
a	288	272	8
a	288	273	9
a	288	284	73
a	288	290	82
a	288	293	68
a	288	294	58
a	288	309	97
a	288	320	48
a	288	340	68
a	288	344	22
a	288	358	98
a	288	370	75
a	288	384	21
a	288	400	10
a	288	416	68
a	288	418	5
a	288	448	46
a	288	480	13
a	288	483	39
a	289	0	74
a	289	5	12
a	289	32	84
a	289	40	45
a	289	41	26
a	289	80	51
a	289	96	93
a	289	116	42
a	289	130	78
a	289	132	83
a	289	176	54
a	289	258	65
a	289	264	19
a	289	288	42
a	289	293	8
a	289	299	66
a	289	320	7
a	290	0	86
a	290	1	87
a	290	4	23
a	290	8	1
a	290	11	14
a	290	16	23
a	290	17	38
a	290	32	95
a	290	33	45
a	290	66	87
a	290	68	39
a	290	100	18
a	290	128	42
a	290	178	6
a	290	256	86
a	290	257	57
a	290	260	21
a	290	261	67
a	290	289	40
a	290	291	94
a	290	307	46
a	290	322	97
a	290	324	7
a	290	344	10
a	290	360	88
a	290	400	79
a	290	416	7
a	291	1	52
a	291	29	5
a	291	32	80
a	291	162	26
a	291	206	59
a	291	256	20
a	291	277	98
a	291	324	86
a	292	0	79
a	292	1	73
a	292	2	20
a	292	5	33
a	292	33	13
a	292	34	76
a	292	40	62
a	292	57	93
a	292	136	9
a	292	168	53
a	292	264	87
a	292	272	86
a	292	290	29
a	292	328	63
a	293	2	73
a	293	136	57
a	293	260	79
a	294	2	39
a	294	8	52
a	294	11	14
a	294	32	56
a	294	68	15
a	294	166	60
a	294	225	44
a	294	292	7
a	294	393	78
a	295	1	37
a	295	128	79
a	296	0	32
a	296	1	87
a	296	2	12
a	296	6	54
a	296	7	1
a	296	8	46
a	296	12	68
a	296	16	2
a	296	17	20
a	296	33	21
a	296	39	56
a	296	45	11
a	296	50	95
a	296	52	91
a	296	66	82
a	296	72	18
a	296	96	40
a	296	160	69
a	296	161	88
a	296	164	46
a	296	165	21
a	296	175	74
a	296	256	15
a	296	259	23
a	296	260	15
a	296	264	45
a	296	270	46
a	296	289	56
a	296	325	5
a	296	328	68
a	296	329	20
a	296	330	60
a	296	352	36
a	296	384	39
a	296	387	92
a	296	400	63
a	297	16	25
a	297	35	57
a	297	64	51
a	297	128	17
a	297	256	34
a	297	320	1
a	297	392	42
a	298	0	4
a	298	2	28
a	298	40	93
a	298	105	47
a	298	257	45
a	298	267	32
a	298	273	16
a	298	289	86
a	298	386	93
a	298	393	60
a	299	2	90
a	299	5	33
a	299	257	82
a	299	264	49
a	300	0	33
a	300	8	31
a	300	9	87
a	300	10	99
a	300	72	5
a	300	233	64
a	300	288	20
a	301	74	72
a	302	0	3
a	302	96	46
a	302	112	77
a	303	40	41
a	303	67	53
a	303	272	49
a	304	0	62
a	304	1	17
a	304	2	40
a	304	3	69
a	304	22	19
a	304	36	31
a	304	41	15
a	304	128	96
a	304	134	77
a	304	193	95
a	304	258	83
a	304	263	79
a	304	264	13
a	304	331	72
a	305	114	12
a	306	0	50
a	306	1	51
a	306	18	32
a	306	20	8
a	306	40	18
a	307	297	49
a	308	3	11
a	308	16	9
a	308	17	65
a	308	66	65
a	308	312	92
a	310	32	47
a	312	18	26
a	312	24	64
a	312	97	78
a	312	256	74
a	312	258	39
a	312	259	41
a	314	42	90
a	314	407	5
a	316	34	65
a	316	299	34
a	320	0	62
a	320	1	72
a	320	2	7
a	320	3	41
a	320	4	42
a	320	5	27
a	320	6	25
a	320	8	85
a	320	9	36
a	320	10	59
a	320	11	38
a	320	12	38
a	320	13	25
a	320	14	73
a	320	16	24
a	320	17	54
a	320	18	70
a	320	19	25
a	320	20	47
a	320	24	78
a	320	25	68
a	320	33	49
a	320	34	33
a	320	35	21
a	320	36	36
a	320	40	17
a	320	42	20
a	320	44	71
a	320	50	61
a	320	59	1
a	320	64	32
a	320	65	92
a	320	66	15
a	320	68	41
a	320	70	19
a	320	72	13
a	320	73	4
a	320	75	76
a	320	76	30
a	320	77	59
a	320	80	5
a	320	88	72
a	320	96	98
a	320	107	3
