p	2048	32768
a	1160	283	73
a	1160	288	45
a	1160	324	65
a	1160	386	94
a	1160	392	25
a	1160	448	92
a	1160	449	69
a	1160	512	52
a	1160	513	98
a	1160	644	66
a	1160	649	74
a	1160	672	85
a	1160	770	17
a	1160	804	7
a	1160	864	95
a	1160	1024	82
a	1160	1027	10
a	1160	1029	33
a	1160	1032	62
a	1160	1056	35
a	1160	1058	99
a	1160	1061	36
a	1160	1153	37
a	1160	1159	13
a	1160	1230	28
a	1160	1600	25
a	1160	1668	11
a	1161	0	35
a	1161	7	72
a	1161	8	79
a	1161	12	97
a	1161	16	97
a	1161	32	80
a	1161	36	21
a	1161	54	81
a	1161	66	86
a	1161	122	24
a	1161	128	55
a	1161	140	23
a	1161	144	92
a	1161	160	74
a	1161	224	63
a	1161	256	58
a	1161	264	97
a	1161	266	40
a	1161	290	35
a	1161	396	93
a	1161	514	85
a	1161	544	96
a	1161	708	60
a	1161	804	71
a	1161	896	21
a	1161	1024	69
a	1161	1027	12
a	1161	1104	76
a	1161	1106	38
a	1161	1152	96
a	1161	1228	41
a	1161	1296	61
a	1161	1312	54
a	1161	1472	100
a	1161	1664	77
a	1161	1859	33
a	1162	0	70
a	1162	32	19
a	1162	48	57
a	1162	296	96
a	1162	324	89
a	1162	388	76
a	1162	528	94
a	1162	545	80
a	1162	897	64
a	1162	1025	21
a	1163	0	53
a	1163	4	63
a	1163	34	83
a	1163	64	2
a	1163	128	97
a	1163	131	45
a	1163	192	66
a	1163	817	18
a	1163	877	62
a	1163	1060	6
a	1163	1286	95
a	1164	0	18
a	1164	5	56
a	1164	41	18
a	1164	256	91
a	1164	258	90
a	1164	263	38
a	1164	288	75
a	1164	577	44
a	1164	611	58
a	1164	1064	97
a	1165	0	71
a	1165	4	14
a	1165	514	66
a	1165	652	76
a	1165	1291	58
a	1165	1334	76
a	1166	50	94
a	1166	128	65
a	1167	520	30
a	1167	1025	29
a	1168	0	45
a	1168	4	31
a	1168	5	61
a	1168	8	50
a	1168	10	75
a	1168	11	66
a	1168	17	90
a	1168	32	2
a	1168	34	40
a	1168	39	32
a	1168	41	21
a	1168	75	21
a	1168	81	67
a	1168	132	17
a	1168	160	12
a	1168	161	21
a	1168	164	27
a	1168	256	65
a	1168	264	78
a	1168	272	54
a	1168	386	16
a	1168	1030	88
a	1168	1036	58
a	1168	1037	40
a	1168	1038	45
a	1168	1100	38
a	1168	1120	91
a	1168	1176	75
a	1168	1185	49
a	1168	1192	40
a	1168	1252	47
a	1168	1344	22
a	1168	1448	4
a	1168	1541	91
a	1168	1576	96
a	1168	1952	26
a	1169	5	96
a	1169	30	28
a	1169	132	22
a	1169	257	41
a	1169	258	11
a	1169	288	92
a	1169	386	38
a	1169	402	22
a	1169	516	38
a	1169	518	89
a	1169	519	26
a	1169	594	48
a	1169	772	34
a	1169	1024	60
a	1169	1026	98
a	1169	1032	63
a	1169	1152	74
a	1169	1161	76
a	1169	1164	95
a	1169	1183	33
a	1170	0	89
a	1170	10	63
a	1170	14	18
a	1170	65	37
a	1170	116	10
a	1170	1024	75
a	1170	1025	24
a	1170	1060	84
a	1170	1072	29
a	1171	128	60
a	1171	132	11
a	1171	141	100
a	1171	186	24
a	1171	288	56
a	1171	1062	83
a	1171	1128	6
a	1171	1192	18
a	1172	282	64
a	1172	547	50
a	1172	676	15
a	1172	1802	82
a	1173	4	21
a	1173	8	48
a	1173	130	35
a	1173	198	15
a	1173	774	37
a	1173	1025	99
a	1173	1042	1
a	1173	2027	22
a	1174	190	42
a	1175	544	6
a	1176	3	20
a	1176	4	45
a	1176	7	39
a	1176	16	33
a	1176	72	38
a	1176	129	39
a	1176	136	39
a	1176	155	76
a	1176	160	98
a	1176	387	65
a	1176	1452	30
a	1176	1716	91
a	1177	6	52
a	1177	34	83
a	1177	128	3
a	1177	130	6
a	1177	272	26
a	1177	648	97
a	1177	1160	2
a	1177	1171	84
a	1177	1573	3
a	1178	99	39
a	1178	272	73
a	1178	328	18
a	1178	385	50
a	1178	397	23
a	1178	904	66
a	1178	1157	81
a	1180	0	92
a	1180	6	50
a	1180	1032	15
a	1180	1248	99
a	1181	4	3
a	1181	112	2
a	1181	1224	54
a	1182	74	66
a	1183	272	79
a	1184	0	63
a	1184	1	50
a	1184	5	5
a	1184	9	21
a	1184	10	34
a	1184	12	26
a	1184	15	21
a	1184	33	49
a	1184	41	62
a	1184	76	72
a	1184	92	43
a	1184	98	40
a	1184	101	61
a	1184	137	60
a	1184	138	42
a	1184	154	15
a	1184	155	82
a	1184	160	22
a	1184	192	95
a	1184	194	39
a	1184	195	49
a	1184	269	93
a	1184	281	47
a	1184	288	85
a	1184	300	42
a	1184	301	70
a	1184	393	34
a	1184	401	87
a	1184	410	30
a	1184	448	61
a	1184	453	18
a	1184	520	20
a	1184	553	63
a	1184	641	45
a	1184	705	97
a	1184	960	48
a	1184	1026	38
a	1184	1033	2
a	1184	1040	54
a	1184	1045	16
a	1184	1050	4
a	1184	1056	46
a	1184	1160	97
a	1184	1282	25
a	1184	1285	32
a	1184	1345	89
a	1184	1418	90
a	1184	1419	39
a	1184	1434	78
a	1184	1541	62
a	1184	1730	96
a	1184	1734	51
a	1185	1	1
a	1185	3	53
a	1185	8	7
a	1185	17	52
a	1185	24	40
a	1185	32	66
a	1185	36	58
a	1185	64	54
a	1185	88	8
a	1185	96	78
a	1185	168	25
a	1185	192	72
a	1185	256	21
a	1185	389	41
a	1185	423	25
a	1185	516	52
a	1185	522	21
a	1185	770	83
a	1185	773	17
a	1185	1024	73
a	1185	1065	53
a	1185	1084	27
a	1185	1096	61
a	1185	1157	100
a	1185	1216	49
a	1185	1250	41
a	1185	1312	1
a	1185	1316	82
a	1185	1539	87
a	1185	1546	98
a	1186	2	85
a	1186	8	77
a	1186	21	63
a	1186	40	86
a	1186	67	67
a	1186	76	84
a	1186	135	50
a	1186	285	45
a	1186	328	8
a	1186	528	96
a	1186	554	61
a	1186	776	54
a	1186	896	26
a	1186	1024	76
a	1186	1057	48
a	1186	1256	36
a	1186	1428	49
a	1186	1568	45
a	1187	44	74
a	1187	76	21
a	1187	97	5
a	1187	216	91
a	1187	538	9
a	1187	1040	30
a	1187	1041	80
a	1187	1057	58
a	1187	1101	57
a	1187	1664	99
a	1188	1	83
a	1188	4	48
a	1188	98	34
a	1188	147	59
a	1188	227	18
a	1188	230	50
a	1188	256	100
a	1188	460	96
a	1188	519	76
a	1188	800	38
a	1188	1369	40
a	1188	1674	98
a	1189	108	36
a	1189	256	72
a	1189	264	59
a	1189	393	41
a	1189	1356	66
a	1190	10	28
a	1190	193	44
a	1190	520	48
a	1191	516	85
a	1192	5	10
a	1192	13	97
a	1192	32	5
a	1192	130	49
a	1192	145	34
a	1192	160	41
a	1192	174	19
a	1192	192	80
a	1192	194	99
a	1192	256	50
a	1192	261	45
a	1192	385	12
a	1192	577	27
a	1192	610	66
a	1192	647	80
a	1192	707	99
a	1192	841	9
a	1192	1032	15
a	1192	1071	18
a	1192	1093	81
a	1192	1156	89
a	1192	1161	4
a	1193	0	29
a	1193	2	50
a	1193	4	55
a	1193	14	49
a	1193	33	20
a	1193	133	58
a	1193	448	15
a	1193	1026	42
a	1193	1034	3
a	1193	1221	29
a	1193	1540	76
a	1193	1609	38
a	1194	74	53
a	1194	129	82
a	1194	140	27
a	1194	173	5
a	1194	384	41
a	1194	1089	49
a	1194	1673	62
a	1195	193	63
a	1195	432	62
a	1195	512	72
a	1195	516	100
a	1195	1026	63
a	1195	1088	84
a	1195	1282	87
a	1196	0	32
a	1196	4	65
a	1196	33	90
a	1196	128	4
a	1196	129	70
a	1196	450	100
a	1196	931	62
a	1197	260	10
a	1199	196	88
a	1199	321	23
a	1200	0	5
a	1200	2	16
a	1200	4	45
a	1200	9	68
a	1200	12	51
a	1200	72	68
a	1200	80	74
a	1200	141	54
a	1200	271	51
a	1200	384	76
a	1200	456	14
a	1200	520	55
a	1200	641	62
a	1200	801	89
a	1200	1026	64
a	1200	1029	45
a	1200	1041	62
a	1200	1098	10
a	1200	1111	42
a	1200	1285	34
a	1200	1608	77
a	1201	30	32
a	1201	146	75
a	1201	262	77
a	1201	448	11
a	1201	456	99
a	1201	1066	40
a	1201	1541	11
a	1202	1	33
a	1202	40	95
a	1202	136	56
a	1202	261	54
a	1202	1676	42
a	1203	73	60
a	1203	98	23
a	1203	410	45
a	1203	460	87
a	1203	1443	75
a	1204	131	13
a	1204	180	16
a	1204	228	13
a	1205	34	39
a	1205	66	98
a	1205	708	9
a	1206	1333	89
a	1208	599	22
a	1209	4	56
a	1209	1352	55
a	1211	386	25
a	1212	0	83
a	1212	64	14
a	1215	33	46
a	1216	0	10
a	1216	9	28
a	1216	35	100
a	1216	71	59
a	1216	128	14
a	1216	162	91
a	1216	172	80
a	1216	325	86
a	1216	352	94
a	1216	512	75
a	1216	544	51
a	1216	995	89
a	1216	1088	78
a	1216	1156	12
a	1216	1208	73
a	1216	1420	18
a	1217	24	87
a	1217	87	10
a	1217	108	40
a	1217	139	68
a	1217	432	25
a	1217	553	46
a	1217	1250	40
a	1217	1451	42
a	1217	1557	87
a	1218	257	62
a	1218	300	39
a	1218	1035	65
a	1218	1154	96
a	1219	192	47
a	1219	1029	39
a	1219	1072	95
a	1220	1	19
a	1220	1024	64
a	1221	32	72
a	1221	192	99
a	1221	1601	65
a	1222	1249	44
a	1223	645	30
a	1224	136	63
a	1224	394	81
a	1224	640	32
a	1224	672	72
a	1224	1589	88
a	1225	107	88
a	1225	130	30
a	1225	610	10
a	1226	8	1
a	1226	65	79
a	1226	1069	17
a	1228	1	12
a	1230	1190	6
a	1232	300	34
a	1232	714	47
a	1232	1088	91
a	1232	1152	59
a	1232	1192	30
a	1233	70	67
a	1233	194	44
a	1233	1089	23
a	1234	512	85
a	1234	641	62
a	1236	73	59
a	1237	262	74
a	1241	1316	56
a	1244	1537	44
a	1245	32	70
a	1248	0	30
a	1248	4	29
a	1248	7	22
a	1248	132	53
a	1248	393	48
a	1248	399	78
a	1248	680	75
a	1248	1152	60
a	1248	1288	23
a	1249	32	18
a	1249	112	76
a	1249	498	75
a	1249	900	97
a	1249	1032	71
a	1249	1050	28
a	1249	1280	57
a	1249	1380	99
a	1250	4	20
a	1250	132	88
a	1251	1	92
a	1251	32	94
a	1251	1080	75
a	1252	1322	22
a	1253	34	52
a	1253	288	58
a	1256	37	1
a	1256	142	92
a	1256	194	10
a	1256	234	33
a	1256	870	53
a	1256	1285	59
a	1257	1218	7
a	1258	1032	91
a	1259	15	34
a	1259	1024	61
a	1264	4	2
a	1264	138	69
a	1265	1377	85
a	1270	256	28
a	1272	1	62
a	1280	0	11
a	1280	1	75
a	1280	2	16
a	1280	3	31
a	1280	4	43
a	1280	5	87
a	1280	6	94
a	1280	8	46
a	1280	9	95
a	1280	10	30
a	1280	11	58
a	1280	12	11
a	1280	13	9
a	1280	14	98
a	1280	16	62
a	1280	17	46
a	1280	18	41
a	1280	19	20
a	1280	20	68
a	1280	21	54
a	1280	23	55
a	1280	24	58
a	1280	26	23
a	1280	29	10
a	1280	30	39
a	1280	32	45
a	1280	33	96
a	1280	34	88
a	1280	35	53
a	1280	36	83
a	1280	37	38
a	1280	39	99
a	1280	40	80
a	1280	41	35
a	1280	42	83
a	1280	44	99
a	1280	45	30
a	1280	47	67
a	1280	52	89
a	1280	55	88
a	1280	56	20
a	1280	60	42
a	1280	62	13
a	1280	64	67
a	1280	65	60
a	1280	67	23
a	1280	68	45
a	1280	72	51
a	1280	75	56
a	1280	76	83
a	1280	78	96
a	1280	88	36
a	1280	96	49
a	1280	98	71
a	1280	99	98
a	1280	101	73
a	1280	102	4
a	1280	103	88
a	1280	124	4
a	1280	128	80
a	1280	132	84
a	1280	133	38
a	1280	134	71
a	1280	137	98
a	1280	138	100
a	1280	140	38
a	1280	146	16
a	1280	152	58
a	1280	166	50
a	1280	168	35
a	1280	197	35
a	1280	232	2
a	1280	256	48
a	1280	258	99
a	1280	260	12
a	1280	261	76
a	1280	264	29
a	1280	265	55
a	1280	266	9
a	1280	268	99
a	1280	269	32
a	1280	270	28
a	1280	281	14
a	1280	285	67
a	1280	288	85
a	1280	289	72
a	1280	292	37
a	1280	294	4
a	1280	296	32
a	1280	298	57
a	1280	322	61
a	1280	355	69
a	1280	360	14
a	1280	374	95
a	1280	387	77
a	1280	422	64
a	1280	450	93
a	1280	457	88
a	1280	494	21
a	1280	512	77
a	1280	521	87
a	1280	524	27
a	1280	525	45
a	1280	527	13
a	1280	537	58
a	1280	544	13
a	1280	545	85
a	1280	546	44
a	1280	552	98
a	1280	553	80
a	1280	584	19
a	1280	590	29
a	1280	608	76
a	1280	615	29
a	1280	644	63
a	1280	648	8
a	1280	652	62
a	1280	722	89
a	1280	736	76
a	1280	768	80
a	1280	776	11
a	1280	783	78
a	1280	812	83
a	1280	832	72
a	1280	834	84
a	1280	865	83
a	1280	868	29
a	1280	1024	72
a	1280	1025	18
a	1280	1027	25
a	1280	1028	44
a	1280	1029	84
a	1280	1030	54
a	1280	1032	31
a	1280	1033	14
a	1280	1034	20
a	1280	1037	15
a	1280	1038	92
a	1280	1039	62
a	1280	1044	28
a	1280	1048	7
a	1280	1053	4
a	1280	1056	55
a	1280	1057	22
a	1280	1060	36
a	1280	1061	56
a	1280	1062	22
a	1280	1064	18
a	1280	1066	72
a	1280	1068	66
a	1280	1080	74
a	1280	1088	89
a	1280	1089	7
a	1280	1096	77
a	1280	1099	54
a	1280	1101	97
a	1280	1107	33
a	1280	1109	80
a	1280	1120	19
a	1280	1121	39
a	1280	1128	84
a	1280	1152	53
a	1280	1153	30
a	1280	1160	26
a	1280	1162	58
a	1280	1166	84
a	1280	1168	96
a	1280	1192	96
a	1280	1196	89
a	1280	1202	76
a	1280	1285	48
a	1280	1286	51
a	1280	1296	90
a	1280	1301	9
a	1280	1321	53
a	1280	1324	97
a	1280	1326	13
a	1280	1360	79
a	1280	1376	9
a	1280	1377	39
a	1280	1384	40
a	1280	1536	100
a	1280	1541	9
a	1280	1547	22
a	1280	1548	98
a	1280	1585	8
a	1280	1600	25
a	1280	1740	39
a	1280	1795	93
a	1281	0	48
a	1281	1	90
a	1281	2	25
a	1281	4	41
a	1281	5	40
a	1281	6	31
a	1281	7	12
a	1281	8	35
a	1281	9	36
a	1281	10	25
a	1281	12	88
a	1281	13	98
a	1281	18	6
a	1281	19	47
a	1281	21	86
a	1281	24	77
a	1281	26	33
a	1281	32	100
a	1281	36	19
a	1281	40	78
a	1281	44	33
a	1281	46	6
a	1281	48	75
a	1281	50	45
a	1281	64	97
a	1281	66	75
a	1281	67	80
a	1281	80	75
a	1281	85	97
a	1281	96	22
a	1281	100	86
a	1281	104	93
a	1281	128	94
a	1281	130	76
a	1281	132	25
a	1281	133	87
a	1281	134	22
a	1281	136	67
a	1281	138	73
a	1281	156	82
a	1281	160	20
a	1281	162	26
a	1281	164	17
a	1281	176	38
a	1281	177	20
a	1281	178	99
a	1281	258	36
a	1281	260	96
a	1281	264	59
a	1281	280	70
a	1281	292	19
a	1281	304	51
a	1281	321	86
a	1281	352	70
a	1281	512	19
a	1281	513	67
a	1281	514	51
a	1281	520	57
a	1281	528	6
a	1281	529	39
a	1281	538	99
a	1281	544	3
a	1281	546	20
a	1281	584	19
a	1281	720	9
a	1281	772	91
a	1281	806	48
a	1281	836	98
a	1281	840	32
a	1281	1024	93
a	1281	1025	66
a	1281	1026	90
a	1281	1029	21
a	1281	1030	43
a	1281	1034	79
a	1281	1035	48
a	1281	1036	23
a	1281	1038	51
a	1281	1040	55
a	1281	1056	29
a	1281	1060	19
a	1281	1066	25
a	1281	1068	42
a	1281	1088	97
a	1281	1090	5
a	1281	1092	93
a	1281	1098	91
a	1281	1160	11
a	1281	1161	100
a	1281	1164	59
a	1281	1224	81
a	1281	1234	69
a	1281	1283	98
a	1281	1284	65
a	1281	1288	6
a	1281	1307	58
a	1281	1576	67
a	1281	1602	40
a	1281	1632	37
a	1281	1664	57
a	1281	1708	4
a	1282	0	71
a	1282	1	70
a	1282	2	47
a	1282	3	69
a	1282	4	72
a	1282	5	41
a	1282	8	80
a	1282	9	52
a	1282	10	85
a	1282	11	59
a	1282	12	94
a	1282	13	92
a	1282	14	78
a	1282	16	72
a	1282	32	54
a	1282	36	56
a	1282	44	67
a	1282	48	30
a	1282	52	12
a	1282	53	70
a	1282	64	36
a	1282	71	60
a	1282	72	21
a	1282	98	18
a	1282	112	8
a	1282	128	7
a	1282	135	87
a	1282	147	59
a	1282	160	83
a	1282	256	13
a	1282	257	64
a	1282	264	35
a	1282	276	27
a	1282	293	54
a	1282	301	2
a	1282	385	46
a	1282	388	29
a	1282	392	48
a	1282	416	62
a	1282	448	9
a	1282	513	15
a	1282	517	21
a	1282	520	66
a	1282	522	12
a	1282	524	97
a	1282	549	96
a	1282	553	81
a	1282	564	70
a	1282	577	92
a	1282	581	1
a	1282	642	98
a	1282	776	63
a	1282	1024	34
a	1282	1025	40
a	1282	1028	32
a	1282	1032	7
a	1282	1033	67
a	1282	1040	73
a	1282	1045	12
a	1282	1068	21
a	1282	1088	60
a	1282	1089	39
a	1282	1092	27
a	1282	1094	58
a	1282	1121	30
a	1282	1157	46
a	1282	1197	94
a	1282	1344	15
a	1282	1356	49
a	1282	1423	15
a	1282	1536	39
a	1282	1538	96
a	1282	1540	98
a	1282	1581	69
a	1282	1664	82
a	1282	1736	58
a	1283	0	1
a	1283	1	83
a	1283	4	39
a	1283	9	43
a	1283	12	67
a	1283	14	95
a	1283	16	26
a	1283	59	69
a	1283	67	11
a	1283	68	61
a	1283	72	80
a	1283	128	17
a	1283	138	15
a	1283	172	44
a	1283	196	36
a	1283	266	9
a	1283	292	70
a	1283	512	80
a	1283	520	35
a	1283	550	67
a	1283	776	48
a	1283	1024	65
a	1283	1025	31
a	1283	1032	20
a	1283	1036	89
a	1283	1066	99
a	1283	1072	62
a	1283	1092	79
a	1283	1154	57
a	1283	1539	90
a	1283	1548	41
a	1283	1668	90
a	1284	0	64
a	1284	2	68
a	1284	3	6
a	1284	4	39
a	1284	6	97
a	1284	7	25
a	1284	8	15
a	1284	9	23
a	1284	10	84
a	1284	13	62
a	1284	14	28
a	1284	24	100
a	1284	25	29
a	1284	32	53
a	1284	34	88
a	1284	41	23
a	1284	45	95
a	1284	50	48
a	1284	68	50
a	1284	72	92
a	1284	82	52
a	1284	94	84
a	1284	136	78
a	1284	139	20
a	1284	206	25
a	1284	224	67
a	1284	263	27
a	1284	265	92
a	1284	292	54
a	1284	297	61
a	1284	342	3
a	1284	512	52
a	1284	517	12
a	1284	520	32
a	1284	820	69
a	1284	1024	87
a	1284	1025	22
a	1284	1028	94
a	1284	1034	45
a	1284	1035	45
a	1284	1040	25
a	1284	1056	100
a	1284	1057	41
a	1284	1066	36
a	1284	1088	51
a	1284	1102	88
a	1284	1122	27
a	1284	1153	51
a	1284	1156	5
a	1284	1282	90
a	1284	1305	87
a	1284	1353	96
a	1284	1544	52
a	1284	1570	70
a	1284	1670	62
a	1284	1804	97
a	1285	4	85
a	1285	8	56
a	1285	10	11
a	1285	12	98
a	1285	15	83
a	1285	16	49
a	1285	18	56
a	1285	19	73
a	1285	22	26
a	1285	25	26
a	1285	28	60
a	1285	37	45
a	1285	97	86
a	1285	108	31
a	1285	127	57
a	1285	150	67
a	1285	160	86
a	1285	168	30
a	1285	256	69
a	1285	258	5
a	1285	259	65
a	1285	260	96
a	1285	324	69
a	1285	384	25
a	1285	513	57
a	1285	514	62
a	1285	1024	31
a	1285	1028	35
a	1285	1029	26
a	1285	1056	48
a	1285	1096	3
a	1285	1291	6
a	1285	1312	85
a	1285	1314	14
a	1285	1830	100
a	1286	0	96
a	1286	3	14
a	1286	4	47
a	1286	12	85
a	1286	65	91
a	1286	69	70
a	1286	96	47
a	1286	122	92
a	1286	143	74
a	1286	256	1
a	1286	261	88
a	1286	516	85
a	1286	524	41
a	1286	525	11
a	1286	769	53
a	1286	1025	39
a	1286	1280	24
a	1286	1572	89
a	1287	4	81
a	1287	8	30
a	1287	32	30
a	1287	44	90
a	1287	64	66
a	1287	133	16
a	1287	260	36
a	1287	261	55
a	1287	646	29
a	1287	1024	21
a	1287	1033	55
a	1287	1541	92
a	1288	0	24
a	1288	1	61
a	1288	2	48
a	1288	3	81
a	1288	4	71
a	1288	5	33
a	1288	6	99
a	1288	7	64
a	1288	9	59
a	1288	10	52
a	1288	13	66
a	1288	14	18
a	1288	23	72
a	1288	24	64
a	1288	32	99
a	1288	33	59
a	1288	37	44
a	1288	38	19
a	1288	42	3
a	1288	43	77
a	1288	64	37
a	1288	69	87
a	1288	76	96
a	1288	97	6
a	1288	101	67
a	1288	104	53
a	1288	113	93
a	1288	128	59
a	1288	134	86
a	1288	197	93
a	1288	256	68
a	1288	288	64
a	1288	290	51
a	1288	296	35
a	1288	332	49
a	1288	384	24
a	1288	464	92
a	1288	515	8
a	1288	517	37
a	1288	518	79
a	1288	520	73
a	1288	521	41
a	1288	523	78
a	1288	581	23
a	1288	616	52
a	1288	673	83
a	1288	712	21
a	1288	747	47
a	1288	768	16
a	1288	776	62
a	1288	802	19
a	1288	866	55
a	1288	876	82
a	1288	1024	7
a	1288	1026	72
a	1288	1027	15
a	1288	1028	48
a	1288	1029	99
a	1288	1033	93
a	1288	1038	22
a	1288	1046	46
a	1288	1057	26
a	1288	1061	85
a	1288	1063	71
a	1288	1064	58
a	1288	1065	12
a	1288	1067	95
a	1288	1072	53
a	1288	1078	7
a	1288	1088	43
a	1288	1096	94
a	1288	1133	76
a	1288	1150	1
a	1288	1153	37
a	1288	1178	32
a	1288	1187	38
a	1288	1280	83
a	1288	1286	32
a	1288	1376	39
a	1288	1536	75
a	1288	1572	57
a	1288	1573	59
a	1288	1664	85
a	1289	0	49
a	1289	1	92
a	1289	2	90
a	1289	3	55
a	1289	4	55
a	1289	6	58
a	1289	7	21
a	1289	8	92
a	1289	12	71
a	1289	13	62
a	1289	16	21
a	1289	20	59
a	1289	24	10
a	1289	32	58
a	1289	36	91
a	1289	38	42
a	1289	48	46
a	1289	64	39
a	1289	71	1
a	1289	82	40
a	1289	96	99
a	1289	128	36
a	1289	129	98
a	1289	130	18
a	1289	136	87
a	1289	146	14
a	1289	164	90
a	1289	256	97
a	1289	260	31
a	1289	268	62
a	1289	337	82
a	1289	458	7
a	1289	770	55
a	1289	1024	100
a	1289	1026	97
a	1289	1057	87
a	1289	1058	80
a	1289	1062	28
a	1289	1063	31
a	1289	1064	46
a	1289	1070	68
a	1289	1090	78
a	1289	1120	72
a	1289	1314	28
a	1289	1348	28
a	1289	1570	30
a	1289	1571	49
a	1289	1722	86
a	1290	0	21
a	1290	5	96
a	1290	8	38
a	1290	12	29
a	1290	36	80
a	1290	43	74
a	1290	48	24
a	1290	64	22
a	1290	65	4
a	1290	77	16
a	1290	128	69
a	1290	193	92
a	1290	302	23
a	1290	328	35
a	1290	513	16
a	1290	705	63
a	1290	803	11
a	1290	1024	61
a	1290	1032	15
a	1290	1056	34
a	1290	1064	30
a	1290	1120	20
a	1290	1156	85
a	1290	1314	43
a	1290	1441	39
a	1290	1552	93
a	1290	1600	73
a	1291	0	77
a	1291	4	27
a	1291	8	67
a	1291	10	8
a	1291	32	15
a	1291	64	60
a	1291	66	84
a	1291	132	75
a	1291	162	95
a	1291	196	3
a	1291	256	18
a	1291	261	93
a	1291	1024	34
a	1291	1056	84
a	1291	1104	86
a	1291	1666	6
a	1292	1	98
a	1292	3	10
a	1292	7	85
a	1292	8	88
a	1292	21	92
a	1292	34	52
a	1292	36	24
a	1292	60	92
a	1292	66	2
a	1292	68	71
a	1292	69	47
a	1292	76	20
a	1292	96	100
a	1292	128	21
a	1292	143	32
a	1292	257	8
a	1292	264	75
a	1292	321	25
a	1292	565	96
a	1292	1024	39
a	1292	1040	21
a	1292	1089	88
a	1292	1280	61
a	1292	1348	23
a	1292	1571	92
a	1293	14	40
a	1293	21	81
a	1293	32	99
a	1293	65	69
a	1293	67	62
a	1293	544	7
a	1293	1024	36
a	1293	1056	76
a	1293	1322	41
a	1293	1830	64
a	1294	28	38
a	1294	32	65
a	1294	49	17
a	1294	1572	29
a	1295	1042	73
a	1295	1290	53
a	1296	0	46
a	1296	1	52
a	1296	2	83
a	1296	4	3
a	1296	5	49
a	1296	6	42
a	1296	8	91
a	1296	12	4
a	1296	13	31
a	1296	21	90
a	1296	24	15
a	1296	32	93
a	1296	33	28
a	1296	34	75
a	1296	36	58
a	1296	45	51
a	1296	48	82
a	1296	50	47
a	1296	60	9
a	1296	64	47
a	1296	65	11
a	1296	66	60
a	1296	68	51
a	1296	80	35
a	1296	104	80
a	1296	105	96
a	1296	113	83
a	1296	132	24
a	1296	151	83
a	1296	162	67
a	1296	176	65
a	1296	242	62
a	1296	256	58
a	1296	257	27
a	1296	268	31
a	1296	330	69
a	1296	352	65
a	1296	364	64
a	1296	393	96
a	1296	418	34
a	1296	448	5
a	1296	527	61
a	1296	552	30
a	1296	576	49
a	1296	585	42
a	1296	934	3
a	1296	1024	17
a	1296	1025	24
a	1296	1026	38
a	1296	1028	75
a	1296	1032	72
a	1296	1036	15
a	1296	1042	39
a	1296	1056	77
a	1296	1059	76
a	1296	1060	65
a	1296	1062	51
a	1296	1067	11
a	1296	1072	53
a	1296	1088	36
a	1296	1089	30
a	1296	1104	27
a	1296	1157	100
a	1296	1169	49
a	1296	1185	28
a	1296	1290	2
a	1296	1303	66
a	1296	1312	83
a	1296	1316	75
a	1296	1426	25
a	1296	1571	63
a	1296	1572	43
a	1297	0	91
a	1297	1	60
a	1297	2	19
a	1297	3	46
a	1297	4	28
a	1297	6	8
a	1297	8	63
a	1297	10	38
a	1297	12	8
a	1297	14	65
a	1297	16	11
a	1297	28	27
a	1297	35	90
a	1297	42	81
a	1297	46	26
a	1297	80	72
a	1297	88	90
a	1297	128	52
a	1297	256	23
a	1297	258	41
a	1297	261	42
a	1297	266	84
a	1297	277	74
a	1297	304	90
a	1297	378	96
a	1297	540	46
a	1297	578	70
a	1297	648	23
a	1297	769	96
a	1297	804	46
a	1297	1024	86
a	1297	1028	29
a	1297	1042	25
a	1297	1060	80
a	1297	1069	26
a	1297	1075	1
a	1297	1161	55
a	1297	1289	12
a	1297	1292	24
a	1297	1537	79
a	1297	1540	8
a	1298	0	26
a	1298	8	98
a	1298	21	94
a	1298	32	44
a	1298	116	25
a	1298	128	81
a	1298	138	11
a	1298	268	24
a	1298	548	29
a	1298	1288	10
a	1298	1793	71
a	1299	0	2
a	1299	6	7
a	1299	8	12
a	1299	10	72
a	1299	38	89
a	1299	44	70
a	1299	114	71
a	1299	136	38
a	1299	160	8
a	1299	416	39
a	1299	516	27
a	1299	530	6
a	1299	1029	58
a	1299	1066	88
a	1299	1226	44
a	1299	1292	100
a	1299	1352	91
a	1300	1	28
a	1300	2	84
a	1300	8	6
a	1300	26	42
a	1300	32	70
a	1300	33	81
a	1300	65	64
a	1300	107	20
a	1300	131	44
a	1300	160	82
a	1300	161	85
a	1300	174	67
a	1300	211	30
a	1300	430	44
a	1300	1027	62
a	1300	1040	36
a	1300	1042	20
a	1300	1056	29
a	1300	1118	65
a	1300	1360	53
a	1301	2	92
a	1301	70	3
a	1301	200	77
a	1301	388	31
a	1301	600	71
a	1301	628	74
a	1301	1028	36
a	1302	20	95
a	1302	168	25
a	1302	644	8
a	1302	833	93
a	1302	1039	80
a	1302	1108	58
a	1303	8	96
a	1303	288	31
a	1304	0	97
a	1304	1	20
a	1304	2	85
a	1304	4	17
a	1304	5	71
a	1304	21	71
a	1304	39	96
a	1304	60	84
a	1304	65	17
a	1304	80	85
a	1304	96	36
a	1304	100	46
a	1304	102	66
a	1304	133	70
a	1304	199	6
a	1304	260	57
